Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue ID,Distance,Venue Latitude,Venue Longitude,Venue Category
Roxborough-Manayunk,40.037990000000036,-75.22307999999998,Parks On Tap - Gorgas Park,5990d13aa6fe4d3b69dea587,165,40.03698,-75.22165,Park
Roxborough-Manayunk,40.037990000000036,-75.22307999999998,Gorgas Park 21st Ward War Memorial,4ec8c28b77c8be492430ae32,203,40.03656867985941,-75.22158354520798,Monument / Landmark
Roxborough-Manayunk,40.037990000000036,-75.22307999999998,J Davis Printing,4d49f2c7f2cc6a315e88b988,225,40.039941,-75.223787,Paper / Office Supplies Store
Roxborough-Manayunk,40.037990000000036,-75.22307999999998,Cohen Philadelphia Plumbing & Heating Company,5a03540fa30619613c26265f,238,40.0401007640466,-75.2235496044159,Home Service
Roxborough-Manayunk,40.037990000000036,-75.22307999999998,Roxborough Track,4c0d16dcb1b676b0d304e086,243,40.03582041089888,-75.22343257182625,Track
Roxborough-Manayunk,40.037990000000036,-75.22307999999998,Roxborough High School Football Field,4d8e70226174a093e5b2c8e3,252,40.03574690463833,-75.2235522281004,Track
Roxborough-Manayunk,40.037990000000036,-75.22307999999998,Gorgas Park Tennis Courts,4fd639ed0cd684d75032d032,303,40.03559116377434,-75.22477269172668,Tennis Stadium
Roxborough-Manayunk,40.037990000000036,-75.22307999999998,the peapott room at the castle,5400e346498e63a9c461c901,336,40.040063,-75.225948,Night Market
Roxborough-Manayunk,40.037990000000036,-75.22307999999998,Bento Sushi,5c2d020cf62e09002c3934fb,395,40.04098786342158,-75.22557735443115,Sushi Restaurant
Roxborough-Manayunk,40.037990000000036,-75.22307999999998,Murphy Roofing,555306fa498e89212daad080,397,40.0364734,-75.2188609,Construction & Landscaping
Roxborough-Manayunk,40.037990000000036,-75.22307999999998,Ridge Diner,4aab1ae8f964a520f25820e3,427,40.0414088,-75.2253625,Diner
Roxborough-Manayunk,40.037990000000036,-75.22307999999998,Cricket Wireless,4fb253fae4b0f1afb500499c,434,40.036325,-75.218468,Electronics Store
Roxborough-Manayunk,40.037990000000036,-75.22307999999998,Three Spheres,4ec8c4f729c22cc60decd0a5,434,40.036504,-75.2183692,Art Gallery
Roxborough-Manayunk,40.037990000000036,-75.22307999999998,County Classifieds,599d202d6bdee6068e568b08,438,40.041134069332664,-75.21998763084412,Business Service
Roxborough-Manayunk,40.037990000000036,-75.22307999999998,The Naked Peach,5878f0f9561ded296787bf7e,439,40.036476,-75.21832,Spa
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,Thai Kuu,4dcdfc16b3adb047f4ef9d26,286,40.07799518853335,-75.2086363696306,Thai Restaurant
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,McNally's Tavern,4adb6ee1f964a520662721e3,296,40.077212,-75.208884,Pub
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,Chestnut Hill Coffee Co.,4a983eb9f964a5202c2b20e3,341,40.07708526504478,-75.20836761873436,Coffee Shop
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,Primo Hoagies,50c4f2a9e4b0f9a0d8e9aec6,315,40.078218169612875,-75.2082422375679,Sandwich Place
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,Tavern on the Hill,4ae3b473f964a520509821e3,295,40.0772808307326,-75.2088491628552,Bar
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,Hideaway Music,4bc4b2204cdfc9b6fc029921,376,40.07685073413354,-75.20806810165877,Record Shop
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,Cosimo's Pizza Cafe,4abe6d36f964a520828d20e3,331,40.077157881520336,-75.2084566438374,Pizza Place
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,Starbucks,4aaa7708f964a5200f5620e3,495,40.07641939,-75.20679041,Coffee Shop
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,Stella Sera,4d6ed3ed5b5ca1cd56ce6344,313,40.077085,-75.208749,Italian Restaurant
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,Mica,4d8e7c2c5091a1cd15819101,412,40.07677741117009,-75.20763442071515,American Restaurant
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,TD Bank,4c1fd33bd38ec9b6d03e4d83,412,40.076596,-75.2077719,Bank
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,Citizens Bank,4d2754396e27a143454b0e24,356,40.076844,-75.208349,Bank
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,Wells Fargo,4dac2c2f6e81162ae7fb9d4c,470,40.0767032,-75.2069277,Bank
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,Greene Street Consignment,4f91efb4e4b003d82311cc56,467,40.076273,-75.207266,Clothing Store
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,Expressly Vegetarian Cafe,4f325d9319836c91c7d0a5d3,263,40.077094,-75.20943199999999,Food
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,Top Of The Hill Plaza,5aecefb422d490002cf9f8e7,273,40.077526,-75.208984,Pedestrian Plaza
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,The Bone Appetite,4cc48be2b2beb1f717991d4c,485,40.07635321353071,-75.20696585235554,Pet Store
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,Edward Jones - Financial Advisor: Monaye C Nelson,589938120593e1076c497cc0,292,40.07715197285431,-75.20898319780827,Business Service
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,Bugay's Jewelers,4ed50a2ff5b975def55ab49c,293,40.077213,-75.208914,Jewelry Store
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,Bohemian Pink,59efac39b2958f260fbb503e,300,40.077123,-75.208898,Gift Shop
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,TradeWinds B.Y.O.B,58ba17f14e31c53af5ea9f76,314,40.077038,-75.208761,Hawaiian Restaurant
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,Breakfast Boutique Chestnut Hill,5afc70280ff4f9002c2b69e5,316,40.077222,-75.208614,Breakfast Spot
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,Chestnut Hill Loop,4e79ca1e88774859c53c0a08,316,40.0777193401442,-75.20835290097465,Bus Station
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,Spa Elysium | Fringe Salon & Apothecary,4c766aa0c219224b0e19a528,317,40.078396137197096,-75.20821163141497,Salon / Barbershop
Germantown-Chestnut Hill,40.078489151809954,-75.21193403833223,Chestnut Hill Sports Inc,4aedb091f964a52029ce21e3,319,40.077027,-75.20870699999999,Sporting Goods Shop
Olney-Oak Lane,40.04113000000007,-75.12404999999995,Seorabol Korean Restaurant,4a215545f964a520d37c1fe3,279,40.0386176757884,-75.12420742107126,Korean Restaurant
Olney-Oak Lane,40.04113000000007,-75.12404999999995,Kim's Restaurant,4c81891051ada1cd8c0b1410,443,40.042173406131376,-75.1290772008023,Korean Restaurant
Olney-Oak Lane,40.04113000000007,-75.12404999999995,CVS pharmacy,4facc8f2e4b08d12aa3fd14c,251,40.04176850160087,-75.12122409887917,Pharmacy
Olney-Oak Lane,40.04113000000007,-75.12404999999995,Papa Nick's Pizza,4bf9d88bbc869521cbcc7a6b,436,40.04502756400345,-75.12353836750226,Pizza Place
Olney-Oak Lane,40.04113000000007,-75.12404999999995,Rita's Italian Ice & Frozen Custard,4db1a0696a231f2e4a6d992f,134,40.04200685316201,-75.1229646042794,Ice Cream Shop
Olney-Oak Lane,40.04113000000007,-75.12404999999995,JR Mini Mart,5113fb6fe4b0109e90aab89e,131,40.041973830819536,-75.12296646471472,Deli / Bodega
Olney-Oak Lane,40.04113000000007,-75.12404999999995,Champlost Street & North 2nd Street,4f612480e4b0b665cf49c4ba,85,40.04189189205625,-75.12397326529026,Intersection
Olney-Oak Lane,40.04113000000007,-75.12404999999995,Generations,4ec8c5d47ee537da8019a768,202,40.039606,-75.1253492,Art Gallery
Olney-Oak Lane,40.04113000000007,-75.12404999999995,Olney Art Exchange,56532768498e8420391e11c7,244,40.042409,-75.126379,Art Gallery
Olney-Oak Lane,40.04113000000007,-75.12404999999995,Pure Water2Go,4f32a30b19836c91c7eb1e4c,275,40.038694,-75.123512,Food
Olney-Oak Lane,40.04113000000007,-75.12404999999995,Gonzalez Grocery,4edd4b627ee5e8e3ea4b4976,282,40.042187,-75.127064,Convenience Store
Olney-Oak Lane,40.04113000000007,-75.12404999999995,Danas Pizza,4f072878e4b08f52475b7ac5,291,40.03850847933878,-75.12405778505648,Pizza Place
Olney-Oak Lane,40.04113000000007,-75.12404999999995,Marijang Sung Resturant,4f32a67919836c91c7ec6aea,299,40.038501,-75.124817,Food
Olney-Oak Lane,40.04113000000007,-75.12404999999995,Bravo's Pizza Seafood House,52d3dbf711d206ec3382d34f,301,40.038490813479896,-75.12483358383179,Restaurant
Olney-Oak Lane,40.04113000000007,-75.12404999999995,Pizza Bona,4f43b05d19834bc91f584582,302,40.038410999999996,-75.124101,Pizza Place
Olney-Oak Lane,40.04113000000007,-75.12404999999995,Young's Restaurant,4f43dda919836ed00190fc94,302,40.038410999999996,-75.124101,Food
Olney-Oak Lane,40.04113000000007,-75.12404999999995,Eric Hua,5df7f8ceee0c6b0008e64e8e,322,40.040939,-75.1278236,Electronics Store
Olney-Oak Lane,40.04113000000007,-75.12404999999995,Sparks Street & North 2nd Street,4c170f9adaf42d7fcb2e4566,370,40.04444477134552,-75.12364067137241,Intersection
Olney-Oak Lane,40.04113000000007,-75.12404999999995,D&L Food Market,5b32a01e9ba3e50039ae17b1,394,40.043747,-75.12718,Market
Olney-Oak Lane,40.04113000000007,-75.12404999999995,소문난 국밥,4cd2e922158c5481d2afb1e4,402,40.038437,-75.127207,Korean Restaurant
Olney-Oak Lane,40.04113000000007,-75.12404999999995,Save More Food Market,52f7d51e11d2d0dc063b4334,407,40.04308794341564,-75.12808871590086,Market
Olney-Oak Lane,40.04113000000007,-75.12404999999995,홍식당,5442d7bc498e7ca8b9282b34,434,40.039573,-75.128725,Korean Restaurant
Olney-Oak Lane,40.04113000000007,-75.12404999999995,Deja Vu,4c254906b7b8a593e7053ee8,438,40.041877041028684,-75.1290961685669,Strip Club
Olney-Oak Lane,40.04113000000007,-75.12404999999995,Ganaan Restaurant,4f32852119836c91c7dfcd7f,445,40.041302,-75.129277,Food
Olney-Oak Lane,40.04113000000007,-75.12404999999995,Hot Wok,4e2a07b018387cce066342de,447,40.042744,-75.12885899999999,Chinese Restaurant
Near Northeast Philadelphia,40.09280000000007,-74.98702999999995,Sahara Enterprise Inc.,58e5f4873f5a5c6ba0191d1a,240,40.092624,-74.9898437,Grocery Store
Near Northeast Philadelphia,40.09280000000007,-74.98702999999995,Crowley Foods,4f325e2b19836c91c7d0e2ae,290,40.090202000000005,-74.987349,Food
Near Northeast Philadelphia,40.09280000000007,-74.98702999999995,Flyers Skate Zone,4b96e561f964a5202dec34e3,368,40.09340348980756,-74.99128554289976,Sporting Goods Shop
Near Northeast Philadelphia,40.09280000000007,-74.98702999999995,Lunch Walks,4dcc434d8877093801950e8a,302,40.09484390342965,-74.98936488038314,Park
Near Northeast Philadelphia,40.09280000000007,-74.98702999999995,A-Plus Garage Door Doctor,57eff73b498e899d23bb97a0,315,40.091066999999995,-74.9841,Construction & Landscaping
Near Northeast Philadelphia,40.09280000000007,-74.98702999999995,Palmer Playground,4bbf8890f8219c749624b010,332,40.09505943333333,-74.98957682,Playground
Near Northeast Philadelphia,40.09280000000007,-74.98702999999995,Barclay Caterers,4f32a23919836c91c7eace4e,345,40.090046,-74.98889,Food
Near Northeast Philadelphia,40.09280000000007,-74.98702999999995,Gear Zone,5bc52c66dd8442002c53b2bd,362,40.093353,-74.991226,Sporting Goods Shop
Near Northeast Philadelphia,40.09280000000007,-74.98702999999995,The Fly Grille,5d9bd2330ae2fd0008950bdb,365,40.093403,-74.991247,Fast Food Restaurant
Near Northeast Philadelphia,40.09280000000007,-74.98702999999995,Morrell Park Locksmith,556c2206498e90a4ebe91273,407,40.08983647697864,-74.98422414064407,Locksmith
Near Northeast Philadelphia,40.09280000000007,-74.98702999999995,McDonald Uniforms,4c4db07e92b6a593b45aaf6e,435,40.090263,-74.990922,Clothing Store
Near Northeast Philadelphia,40.09280000000007,-74.98702999999995,Prebellli Industries,56442a7b498ef07189888d38,435,40.089535999999995,-74.98984300000001,Business Service
Near Northeast Philadelphia,40.09280000000007,-74.98702999999995,Penn Emblem Company,52e84834498e2b012630182d,441,40.089084,-74.98883599999999,Print Shop
Near Northeast Philadelphia,40.09280000000007,-74.98702999999995,Movies Unlimited,4d3c382b14aa8cfa2c74a75e,447,40.090738,-74.991546,Video Store
Near Northeast Philadelphia,40.09280000000007,-74.98702999999995,Jerry's Curb Service,4f32a04a19836c91c7ea11a4,484,40.096633,-74.984339,Food
Near Northeast Philadelphia,40.09280000000007,-74.98702999999995,Title Unknown (metal sculpture),4ec8c50749010f98ce1543eb,489,40.095778,-74.991264,Art Gallery
Far Northeast Philadelphia,40.09280000000007,-74.98702999999995,Sahara Enterprise Inc.,58e5f4873f5a5c6ba0191d1a,240,40.092624,-74.9898437,Grocery Store
Far Northeast Philadelphia,40.09280000000007,-74.98702999999995,Crowley Foods,4f325e2b19836c91c7d0e2ae,290,40.090202000000005,-74.987349,Food
Far Northeast Philadelphia,40.09280000000007,-74.98702999999995,Flyers Skate Zone,4b96e561f964a5202dec34e3,368,40.09340348980756,-74.99128554289976,Sporting Goods Shop
Far Northeast Philadelphia,40.09280000000007,-74.98702999999995,Lunch Walks,4dcc434d8877093801950e8a,302,40.09484390342965,-74.98936488038314,Park
Far Northeast Philadelphia,40.09280000000007,-74.98702999999995,A-Plus Garage Door Doctor,57eff73b498e899d23bb97a0,315,40.091066999999995,-74.9841,Construction & Landscaping
Far Northeast Philadelphia,40.09280000000007,-74.98702999999995,Palmer Playground,4bbf8890f8219c749624b010,332,40.09505943333333,-74.98957682,Playground
Far Northeast Philadelphia,40.09280000000007,-74.98702999999995,Barclay Caterers,4f32a23919836c91c7eace4e,345,40.090046,-74.98889,Food
Far Northeast Philadelphia,40.09280000000007,-74.98702999999995,Gear Zone,5bc52c66dd8442002c53b2bd,362,40.093353,-74.991226,Sporting Goods Shop
Far Northeast Philadelphia,40.09280000000007,-74.98702999999995,The Fly Grille,5d9bd2330ae2fd0008950bdb,365,40.093403,-74.991247,Fast Food Restaurant
Far Northeast Philadelphia,40.09280000000007,-74.98702999999995,Morrell Park Locksmith,556c2206498e90a4ebe91273,407,40.08983647697864,-74.98422414064407,Locksmith
Far Northeast Philadelphia,40.09280000000007,-74.98702999999995,McDonald Uniforms,4c4db07e92b6a593b45aaf6e,435,40.090263,-74.990922,Clothing Store
Far Northeast Philadelphia,40.09280000000007,-74.98702999999995,Prebellli Industries,56442a7b498ef07189888d38,435,40.089535999999995,-74.98984300000001,Business Service
Far Northeast Philadelphia,40.09280000000007,-74.98702999999995,Penn Emblem Company,52e84834498e2b012630182d,441,40.089084,-74.98883599999999,Print Shop
Far Northeast Philadelphia,40.09280000000007,-74.98702999999995,Movies Unlimited,4d3c382b14aa8cfa2c74a75e,447,40.090738,-74.991546,Video Store
Far Northeast Philadelphia,40.09280000000007,-74.98702999999995,Jerry's Curb Service,4f32a04a19836c91c7ea11a4,484,40.096633,-74.984339,Food
Far Northeast Philadelphia,40.09280000000007,-74.98702999999995,Title Unknown (metal sculpture),4ec8c50749010f98ce1543eb,489,40.095778,-74.991264,Art Gallery
